Id,SalePrice
1080,183492.903864078
1081,236510.839466771
1082,113040.110219795
1083,110815.585096964
1084,85487.5306334246
1085,238623.29158927
1086,126950.81028732
1087,136148.004323852
1088,118920.314965798
1089,243917.98529024
1090,282935.731943708
1091,180283.648812282
1092,135614.30875352
1093,112389.695064455
1094,113630.113196811
1095,161177.201560059
1096,191564.820427336
1097,156745.691112001
1098,263109.422172322
1099,169709.968870521
1100,178563.649535509
1101,120091.562073712
1102,124991.905636353
1103,186107.84456473
1104,170544.320437688
1105,240097.027461056
1106,189408.350977039
1107,159175.176546877
1108,186526.603792892
1109,135982.576944362
1110,196874.911712173
1111,110079.402119701
1112,157556.470136763
1113,203905.698209049
1114,418381.674908572
1115,121919.858340394
1116,119288.261791781
1117,177389.340665669
1118,313729.800342741
1119,133541.676216701
1120,191501.214161132
1121,163841.523351356
1122,195229.023049195
1123,128590.512079718
1124,106435.658598032
1125,101487.610480144
1126,145069.840959426
1127,180022.424487629
1128,409726.873438388
1129,270523.65408848
1130,290920.604580498
1131,157743.705938909
1132,104324.437350864
1133,127142.944248948
1134,118973.06904835
1135,326003.898064471
1136,184608.566173432
1137,102470.048120378
1138,216059.323985636
1139,113149.10930866
1140,135611.335232243
1141,100111.343196592
1142,93904.131345243
1143,230768.708133498
1144,290889.568011962
1145,281962.981526324
1146,129397.587270635
1147,184247.595327617
1148,207409.574690554
1149,174307.759990927
1150,169712.889039488
1151,218887.932271561
1152,117964.374066342
1153,296711.29752597
1154,157175.134596806
1155,128074.822159006
1156,201232.548382215
1157,106013.61612236
1158,123919.493962071
1159,156764.323465947
1160,209546.892922837
1161,143903.816436075
1162,141780.527247038
1163,86429.6457954405
1164,260174.856481312
1165,199249.195466942
1166,122051.336493257
1167,210574.083890916
1168,262983.844628229
1169,120038.877468315
1170,146224.195248957
1171,200796.178714305
1172,165191.459284155
1173,266367.989014394
1174,145924.451961128
1175,149445.791971075
1176,137724.750007797
1177,286481.290909608
1178,139856.151826558
1179,200224.980699663
1180,179290.036791443
1181,185088.944814475
1182,194139.886678037
1183,214930.300849438
1184,121950.952307425
1185,123708.42632168
1186,215242.425101136
1187,165504.795505395
1188,149480.906958246
1189,327263.317269054
1190,116452.761613117
1191,137406.46449239
1192,122711.715468911
1193,125178.117415833
1194,149662.840905379
1195,208285.757588688
1196,248468.104266884
1197,116415.925444781
1198,108438.759363192
1199,254981.607807046
1200,232180.359028998
1201,186303.508615425
1202,190965.94682854
1203,163969.364170165
1204,115223.030145375
1205,246681.793807444
1206,242356.333807491
1207,246482.299216697
1208,182780.562504535
1209,244361.85946333
1210,195620.192943054
1211,143367.259871144
1212,169712.8747969
1213,141809.090533842
1214,135551.192457072
1215,175515.335152724
1216,125398.379580248
1217,231331.992511824
1218,163235.436871111
1219,214360.467114896
1220,143796.221699349
1221,121382.472150871
1222,116518.381399545
1223,119972.268702389
1224,118188.76985969
1225,193266.193560209
1226,194179.857862431
1227,143063.677006264
1228,207871.850279216
1229,193177.521535783
1230,211394.893930651
1231,224875.203027957
1232,170425.960574548
1233,452493.726812084
1234,145256.57617621
1235,149843.076967299
1236,209288.910388749
1237,84054.2526518287
1238,177697.920318883
1239,84786.3939003306
1240,107291.131203454
1241,382195.41303933
1242,139383.38319407
1243,282658.561161506
1244,215673.477587783
1245,173820.655650755
1246,153921.442462512
1247,174547.46162956
1248,287870.600406155
1249,416993.381333832
1250,137224.373959732
1251,129184.140851826
1252,97490.6151047771
1253,271333.024366225
1254,152886.607085287
1255,162313.061530083
1256,192252.559909426
1257,165996.259246367
1258,169837.321558988
1259,147569.143546077
1260,149218.093771774
1261,207668.123756877
1262,83526.9440256146
1263,249182.362297698
1264,192325.471338414
1265,103145.005333877
1266,133280.651064228
1267,177197.846850812
1268,290920.411584735
1269,309668.624308629
1270,156466.601364576
1271,327103.708492657
1272,111459.073004366
1273,239451.635883587
1274,376514.854701863
1275,264305.257792779
1276,109606.488447678
1277,158562.938787599
1278,98975.8678480769
1279,175247.125666417
1280,170132.787943899
1281,115392.237636453
1282,115037.652090311
1283,384523.418525508
1284,328232.326345173
1285,202094.502763302
1286,130774.407408948
1287,168621.689899515
1288,194312.119684108
1289,220888.451588539
1290,203223.355531933
1291,223742.695155476
1292,247326.270020557
1293,159609.194679453
1294,285529.018559545
1295,254075.287209377
1296,137849.733372899
1297,202205.394324449
1298,256797.686259969
1299,154508.723346372
1300,67522.6499938835
1301,107832.39529855
1302,159875.115338982
1303,232531.131346145
1304,131203.402239859
1305,169719.255368515
1306,220498.693156682
1307,144171.245544258
1308,279869.22834339
1309,125604.097634832
1310,146503.034804185
1311,167351.465174592
1312,172303.678571703
1313,128150.933443364
1314,111050.788460401
1315,100790.653289679
1316,277491.979471675
1317,174883.22117291
1318,103191.299699859
1319,222075.939502541
1320,326294.949594277
1321,176281.719967874
1322,184121.520274884
1323,235448.93174025
1324,119769.382674902
1325,108473.657293092
1326,135947.96800343
1327,110490.110996088
1328,209764.160971461
1329,120737.324602366
1330,181145.761537854
1331,182704.151313814
1332,142724.037728102
1333,304268.025263059
1334,136233.15904689
1335,104663.304722359
1336,152698.597468695
1337,196199.874036578
1338,256984.560256019
1339,113776.488565175
1340,175477.185982723
1341,125211.902348354
1342,333951.434199489
1343,90415.5927468677
1344,73407.9242254583
1345,158842.580261913
1346,95785.9399750863
1347,197838.499633777
1348,257325.890805065
1349,170783.707843505
1350,123189.71783718
1351,135636.102754577
1352,119488.57435114
1353,133260.335561867
1354,127018.147934236
1355,182760.43617958
1356,110271.805255152
1357,192362.575867965
1358,133204.434652142
1359,268660.839761447
1360,126542.702663871
1361,188516.760702199
1362,137739.204657809
1363,190319.137682512
1364,137297.594316224
1365,113561.916972272
1366,143173.672591593
1367,117804.388421144
1368,137241.683529798
1369,175487.116414535
1370,204910.117042746
1371,141045.233665538
1372,122472.587619635
1373,204224.785622907
1374,153786.000908747
1375,109480.489406573
1376,147070.828057548
1377,433893.649011492
1378,143809.123425482
1379,91141.775659289
1380,206019.268346524
1381,95156.4376873325
1382,90272.230793287
1383,144261.129075423
1384,85411.6967028695
1385,229001.813498461
1386,162314.424176421
1387,196757.720825589
1388,234828.698531457
1389,182178.940081169
1390,116763.955737001
1391,214185.41992821
1392,237290.029679298
1393,230138.670155915
1394,144026.42478435
1395,134537.520951083
1396,108192.683034423
1397,396001.976854559
1398,138557.034843906
1399,245582.087620316
1400,136989.381366839
1401,120758.277215625
1402,104511.198292239
1403,140719.092710512
1404,157742.295033128
1405,136697.909602832
1406,245316.275417143
1407,218847.914798479
1408,412984.989613532
1409,145723.174774568
1410,210027.946053998
1411,135044.54761794
1412,115913.02988098
1413,263153.9256989
1414,198339.148792282
1415,158832.48846971
1416,132475.11411509
1417,163514.84946091
1418,136663.476341171
1419,141759.333821613
1420,93492.5026546206
1421,445540.972396128
1422,250941.190955194
1423,102605.843234892
1424,150439.473493075
1425,220374.384772832
1426,246547.943543367
1427,79390.4596987574
1428,193066.810930038
1429,135461.102683109
1430,262336.949038222
1431,283547.190305155
1432,284725.746214713
1433,424590.160487117
1434,124612.017700335
1435,136934.233498247
1436,183641.734257853
1437,140743.509221753
1438,205662.870266085
1439,142468.604687176
1440,141682.866486228
1441,238514.946734373
1442,211351.00612457
1443,216347.447365741
1444,258429.343915102
1445,242654.114076811
1446,183844.668168345
1447,247319.64925599
1448,146244.985165159
1449,78331.2591873149
1450,126036.592698806
